filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
country.00058.wav,661794,0.348164797,0.086595930,0.163896799,0.002492867,1796.777145536,267739.165718030,2148.866030032,126501.807575393,4165.250915386,1619715.201406870,0.073287126,0.001029740,-0.000001616,0.017409304,-0.000032728,0.004846673,112.347146739,-101.284461975,3332.986572266,120.425170898,402.717956543,-0.372083515,386.749847412,49.020423889,169.628387451,-15.882516861,127.752548218,19.860466003,109.624526978,-13.064458847,107.171890259,18.568098068,81.591491699,-15.707227707,100.850036621,15.235233307,93.454269409,-5.916010380,76.412315369,6.632770061,55.655754089,-10.354989052,69.366615295,7.078946590,44.874328613,-8.208220482,52.177474976,6.201764584,56.283473969,-8.374935150,53.369567871,2.926697493,64.450775146,-6.642886162,39.655208588,-1.319190979,44.610500336,country
country.00059.wav,661794,0.284327596,0.088386439,0.145493671,0.002378200,1535.279534459,563678.231195328,2011.762448110,318841.611798335,3509.912109375,4062158.322030040,0.052534984,0.000967813,-0.000000411,0.018978564,-0.000167133,0.001292804,135.999177632,-185.047424316,7321.955078125,120.512626648,1324.245483398,29.736223221,439.852752686,56.377246857,431.610107422,-3.030777693,351.111328125,22.207426071,176.662902832,-10.348429680,296.096679688,20.054243088,144.377075195,-13.682731628,148.126983643,9.174517632,120.276077271,-6.423464298,74.282516479,3.294689894,89.011688232,-8.735302925,105.111053467,5.011043549,68.274131775,-9.216526031,101.773925781,3.783253670,88.235916138,-10.198918343,93.168067932,5.900499821,155.547485352,-4.416381359,110.063682556,1.580878496,126.027175903,country
country.00060.wav,661794,0.342078030,0.088280879,0.141031474,0.001713016,1373.672817662,521641.850339364,1930.766586183,299757.143687161,3070.388291220,3409193.666899980,0.042916259,0.001119742,-0.000012873,0.016648069,-0.000158809,0.001393379,69.837415541,-178.444198608,3801.641113281,130.102798462,1008.591857910,12.084436417,245.737487793,47.037761688,125.206787109,2.619436026,172.443099976,24.088787079,122.894561768,-4.613456249,107.578804016,22.771966934,103.001670837,-10.922356606,204.113174438,13.527216911,144.498580933,-6.797600269,131.196853638,8.723130226,96.577705383,-6.095855713,79.961097717,4.077930927,56.035720825,-5.151482582,55.443069458,7.857594013,62.958877563,-5.255495071,96.202507019,3.960803032,67.013702393,-3.129459620,76.887535095,-4.378943443,67.000823975,country
country.00061.wav,661794,0.314549685,0.085795559,0.107258856,0.001424209,1397.821606337,378270.609101167,1896.363950402,247385.108964420,3100.931133084,2763085.117007690,0.048583040,0.000704656,0.000001139,0.009804733,-0.000125308,0.000902016,60.092659884,-186.316055298,4645.739257813,135.882980347,841.104614258,5.953440189,260.221252441,45.832328796,144.435729980,-5.775743961,178.659988403,22.771900177,94.370834351,-12.997860909,108.946319580,17.130807877,108.914489746,-13.769464493,131.763275146,9.742056847,116.480323792,-8.368246078,84.681884766,6.645965576,74.774177551,-9.088501930,61.559551239,5.439777374,64.708038330,-6.857791901,70.794914246,1.566186786,88.083381653,-8.566140175,65.043426514,5.447952747,86.896331787,-4.368362904,40.613960266,-4.712732792,73.058967590,country
country.00062.wav,661794,0.390517920,0.086559884,0.130151257,0.001439344,2166.471557095,283690.180825884,2277.393314648,70582.226061444,4793.619093043,1091443.798870520,0.102335518,0.001546365,0.000003335,0.008775182,0.000249203,0.004008037,172.265625000,-94.114898682,1601.876220703,109.195175171,370.244659424,-11.852443695,201.840179443,41.575298309,206.318450928,-19.483413696,113.069633484,23.837045670,104.231727600,-19.928710938,84.573348999,20.376190186,61.163681030,-17.292415619,74.602539063,16.566812515,77.158386230,-10.201798439,78.214134216,9.390316963,44.262317657,-10.049055099,73.778778076,7.803444862,51.431785583,-15.084897995,46.167560577,3.277029991,44.016654968,-10.461437225,47.115131378,7.538696766,57.755481720,-5.544528961,51.668418884,2.229283094,66.646797180,country
country.00063.wav,661794,0.333896637,0.096563719,0.131476671,0.002425235,1614.748155393,601646.835317781,2016.986081767,331767.009171635,3659.845154800,3631268.434854240,0.058258033,0.001266859,-0.000131316,0.011723521,0.000171887,0.004331274,83.354334677,-185.440353394,5596.721679688,118.471694946,1308.185791016,17.843555450,318.879364014,48.874618530,323.301269531,-2.153990507,192.307952881,21.352632523,211.924453735,-8.989934921,190.503936768,20.510719299,107.715583801,-11.418231964,181.024551392,9.269892693,179.063323975,-5.457645893,124.089340210,5.765242577,114.256065369,-2.979759216,117.372787476,3.441955805,104.074630737,-6.072826385,97.686943054,1.254565835,74.768394470,-5.947925568,79.860694885,7.076532364,152.261459351,-2.165876627,116.303947449,4.892678738,215.641235352,country
country.00064.wav,661794,0.263397425,0.092729442,0.082569569,0.001006578,1511.651093972,197763.113632377,1865.562603256,146162.793552127,3236.808475928,1269785.926292940,0.060075210,0.000668878,0.000005534,0.006881061,0.000113727,0.000257878,66.256009615,-217.843673706,3469.743164063,128.380828857,657.893371582,-7.489438534,265.789794922,39.252548218,261.596252441,-2.512134075,205.512832642,18.151796341,167.537872314,-15.130851746,129.580276489,16.750951767,147.963562012,-15.251422882,97.381401062,4.877810478,142.693450928,-6.493602753,108.770896912,2.895457506,88.301681519,-11.497562408,121.229484558,-0.116552599,79.714920044,-10.622919083,137.101409912,2.252227306,67.702705383,-9.160479546,118.854858398,6.861229420,158.923919678,6.230408192,95.212577820,3.378396749,131.779922485,country
country.00065.wav,661794,0.282831728,0.095897540,0.110570244,0.003882250,894.163206121,161959.994693825,1195.504132526,100320.201424276,1638.879932660,856752.535081989,0.038668250,0.000442601,-0.000001107,0.013454072,-0.000006074,0.001188436,123.046875000,-250.869247437,5258.597656250,163.117355347,700.745727539,-3.881734848,965.875488281,30.154418945,387.268035889,5.601076126,437.020019531,7.492879868,146.980102539,4.031415939,158.982788086,-2.128131866,128.643508911,-5.473495960,141.313247681,-1.065869331,95.026512146,-9.986024857,103.907226563,1.825142860,81.923255920,-8.749192238,52.837291718,-7.052516937,84.693092346,-4.220264435,61.414733887,-8.836384773,42.258018494,-7.407488823,51.512954712,-3.297022581,53.998210907,-5.139168739,48.778476715,-9.968660355,42.234954834,country
country.00066.wav,661794,0.320641190,0.080940738,0.136513233,0.001456990,1701.919072349,109321.966925928,1709.530314477,60604.296880146,3244.627376831,601769.248536607,0.098904332,0.000704267,0.000001389,0.011555165,-0.000014054,0.003823361,112.347146739,-102.455505371,1929.115478516,135.690475464,366.676879883,-46.890495300,224.534561157,32.750583649,194.644897461,-11.162725449,132.968917847,23.480873108,177.247940063,-9.780841827,123.802749634,16.906740189,62.910816193,-11.689440727,85.505172729,13.220639229,72.617698669,-7.182705402,99.329261780,4.750381947,74.634208679,-8.194963455,49.669265747,2.593930244,44.641540527,-2.996499777,38.877452850,6.796112061,61.911689758,-2.066857576,50.994350433,3.285206556,55.881519318,0.275862068,43.114582062,-4.217202663,39.091068268,country
country.00067.wav,661794,0.321169972,0.087852046,0.055435728,0.001230806,857.638582297,285170.859067298,1238.029735851,170818.132852758,1443.765464128,1566617.208622550,0.035363949,0.000606002,-0.000001926,0.002985712,-0.000015748,0.000547239,64.599609375,-328.820526123,7257.200195313,167.055557251,950.421508789,13.084193230,1308.984130859,28.807748795,333.416534424,11.268694878,472.833770752,14.433700562,267.910827637,11.710446358,119.326454163,7.778331757,119.110206604,-11.718677521,127.291206360,2.376457214,201.804916382,-8.347567558,94.464195251,-3.841490269,87.759101868,-6.715939045,73.921905518,-5.767703533,63.889778137,-8.246037483,72.155044556,-4.539808273,43.379447937,-1.049614310,64.151473999,-4.595655441,66.038047791,-2.867130041,42.453922272,-2.230964661,45.933929443,country
country.00068.wav,661794,0.349340349,0.089910969,0.083477840,0.001610482,1130.954293248,193483.682210680,1458.516754882,160731.458042996,2216.837432932,1321212.226974630,0.050235946,0.000521578,-0.000000320,0.005236966,-0.000013491,0.001460856,172.265625000,-229.470565796,2328.588867188,157.298355103,879.798645020,-16.757730484,300.321838379,31.890926361,232.765533447,-0.103369385,188.482528687,16.663404465,146.828231812,1.364486694,111.595329285,12.216905594,74.885528564,-3.869824409,134.795944214,6.831712723,105.882492065,-4.274108410,70.259872437,1.333525419,47.216545105,-5.901879787,43.558597565,-4.014537811,41.106796265,-5.253846169,48.113388062,-4.551150322,48.410350800,-6.801924706,47.288253784,-4.402166843,43.152118683,-4.172031879,41.052444458,-6.338168621,44.829639435,country
country.00069.wav,661794,0.352250010,0.086236663,0.087190717,0.002203991,1327.683500945,174691.571660794,1632.813287947,68489.379499674,2755.767043395,719770.612655132,0.061073675,0.001011948,0.000000320,0.005855979,-0.000011660,0.002030834,112.347146739,-217.095657349,2649.598144531,136.186264038,698.286621094,-10.360360146,228.889495850,51.376571655,249.400711060,2.601408720,213.123794556,15.120925903,112.506958008,-0.667130768,163.883438110,12.283902168,125.330047607,-6.230838299,95.401969910,7.798332691,91.073265076,-5.416997433,98.245162964,3.614485264,97.481704712,-2.797229052,99.555755615,-0.338396788,85.995979309,-0.550960720,91.409286499,0.367356628,103.599487305,-2.240791559,51.051761627,-2.492383003,99.601654053,4.185311794,79.242324829,0.336304665,80.849632263,country
country.00070.wav,661794,0.365328461,0.086315148,0.144382030,0.002804223,1934.746539117,250067.301177674,1970.145373658,98732.471263828,4048.375416908,1247953.738520360,0.094722786,0.001429492,0.000003641,0.013378865,0.000003094,0.004392023,112.347146739,-99.300231934,2682.421386719,117.564529419,569.738525391,-29.862644196,242.275863647,40.849349976,234.153564453,-15.244988441,129.313583374,27.983278275,171.714614868,-11.957685471,122.577629089,13.330233574,73.316513062,-11.372653961,77.421569824,10.531585693,87.972297668,-8.741357803,71.416282654,8.415969849,72.115959167,-6.837772846,51.291595459,0.437616825,72.905044556,-5.307950020,56.564655304,1.648256660,64.337882996,-7.353808880,48.500877380,0.518475413,45.047027588,-1.457678914,36.198310852,-5.915812492,43.543655396,country
country.00071.wav,661794,0.292615712,0.085586086,0.118415296,0.003926526,1261.472570626,333825.831816454,1396.474254606,206472.743836729,2422.218892746,1561821.404263790,0.060517797,0.000890887,0.000001816,0.012752887,0.000001759,0.001564403,143.554687500,-185.830627441,6409.932128906,155.278488159,1150.692016602,-25.014673233,534.697509766,20.561603546,281.624359131,-3.840731859,570.723327637,-0.580622852,177.125030518,-4.570674419,139.978225708,-5.903666019,70.915809631,-16.528865814,115.156806946,-0.443143368,154.470413208,-16.295761108,150.824142456,-4.208365440,136.722030640,-16.804603577,110.356025696,-4.542982578,79.180458069,-8.359379768,52.867904663,-9.976460457,83.605033875,-7.760655403,46.400638580,-8.344743729,63.034397125,-6.843708992,57.484642029,-10.193510056,48.684955597,country
country.00072.wav,661794,0.344993681,0.084091261,0.156689540,0.002377577,1711.282313470,167481.216617532,1873.545126869,89206.698072644,3556.434153404,1055755.812498020,0.082269915,0.000595609,-0.000000752,0.016685802,-0.000042226,0.004124613,151.999080882,-96.213058472,1784.188720703,131.925704956,446.485168457,-26.342149734,299.243164063,35.975601196,196.605133057,-22.810300827,179.083328247,14.496709824,147.194869995,-11.846744537,166.264663696,11.812926292,124.343582153,-21.224046707,101.775703430,11.553473473,103.495338440,-12.924738884,56.237648010,7.191204071,94.371757507,-13.943576813,68.173881531,2.951424122,65.476371765,-5.025591373,51.923313141,1.537433028,47.290893555,-4.390546322,54.703426361,2.550406933,49.628143311,-5.363292217,47.758602142,-5.974775314,40.443149567,country
country.00073.wav,661794,0.374879003,0.082100563,0.095858261,0.001452103,1549.004975595,258610.427303065,1823.811844364,165847.136398660,3289.650590016,1599826.370777280,0.069736230,0.000866141,0.000002749,0.006050778,-0.000015068,0.001950874,151.999080882,-166.979507446,2657.645751953,132.459197998,794.991577148,-17.290655136,482.612915039,46.919471741,190.709899902,-3.624443293,202.459609985,20.921943665,163.680099487,-8.819718361,124.217178345,8.521290779,94.058959961,-15.130766869,95.339004517,8.098218918,84.933174133,-16.942901611,112.323677063,6.655009747,98.525192261,-10.937328339,52.393749237,1.091861486,47.063224792,-6.289330482,52.035671234,-3.632829905,52.909843445,-7.376211643,51.540275574,-2.171514750,44.054203033,-3.837421894,51.794040680,-9.666063309,41.765235901,country
country.00074.wav,661794,0.355024964,0.086731821,0.082336858,0.002955365,1534.025676589,452952.093175244,1697.071181929,202466.976699512,3117.751345889,1950204.834981050,0.071128190,0.001825625,-0.000001211,0.005800376,-0.000018360,0.001681444,135.999177632,-207.215362549,11788.529296875,130.934478760,835.390014648,-18.500741959,502.240631104,33.306625366,369.719177246,-3.925002575,446.254577637,15.375706673,126.078666687,-6.399254799,237.004348755,2.936305046,131.237655640,-16.783954620,154.932418823,7.089746475,183.653656006,-8.578887939,127.526763916,4.814068317,72.214439392,-12.240508080,119.850273132,-1.012388825,66.290199280,-4.545981407,77.478187561,-6.070230007,64.278541565,-5.531946182,57.897590637,-2.365506411,48.296890259,-6.537549019,65.640800476,-5.901509285,53.836391449,country
country.00075.wav,661794,0.371862859,0.084589161,0.179741099,0.002884151,2187.086711351,152120.973663479,2242.076727231,43079.691314911,4840.857245142,621893.484824328,0.113718551,0.001499197,0.000000016,0.019275036,-0.000001679,0.006480410,95.703125000,-60.884136200,1582.099365234,105.475662231,299.038970947,-16.891281128,154.785552979,40.706184387,124.395980835,-15.026492119,64.616081238,36.024707794,65.246444702,-12.803593636,68.615486145,17.482776642,57.360752106,-16.734508514,58.539562225,11.757274628,57.523086548,-10.129631996,54.955940247,13.192774773,48.150146484,-12.202502251,54.893260956,2.345573902,47.284439087,-12.190841675,70.257720947,6.432274818,51.693771362,-1.783945918,56.862312317,6.333855152,42.318778992,-1.327097178,71.297843933,-2.802013397,63.474960327,country
country.00076.wav,661794,0.297258705,0.087603770,0.128352851,0.002785722,1321.163087522,405888.084065762,1409.311799533,241633.801579535,2589.163668250,1817065.987170820,0.066498770,0.001671703,0.000002276,0.012485483,0.000000747,0.002765077,143.554687500,-184.025772095,6383.867675781,159.846481323,1946.377441406,-23.118705750,703.731689453,43.006309509,581.846740723,-9.449420929,398.136474609,8.794506073,212.387039185,-1.621579766,182.465332031,4.325510502,187.033248901,-13.346609116,136.247589111,0.808853686,125.043693542,-13.964398384,104.227767944,1.438104391,97.784484863,-7.371565819,82.891143799,0.602630496,80.729774475,-3.379872322,67.856063843,-3.591862202,60.920677185,-9.066287994,59.899505615,-3.168437719,65.436538696,-4.062890053,41.850624084,-7.051201344,81.264984131,country
country.00077.wav,661794,0.337361246,0.082755014,0.131497696,0.001642896,1512.998560379,93537.474874585,1558.113962391,63092.694655640,2922.345438026,472945.092900971,0.087821896,0.000525128,-0.000000779,0.011994777,-0.000020321,0.002624701,184.570312500,-118.187065125,1632.420776367,152.966827393,463.228729248,-46.510265350,247.677520752,31.115102768,133.235931396,-17.286691666,153.920913696,6.265568256,121.716789246,-3.671698570,144.571990967,13.043842316,90.870506287,-13.127054214,82.372665405,15.689168930,79.818229675,-13.074953079,78.263748169,5.703221321,62.757087708,-10.688223839,52.518089294,1.014934659,64.867195129,-6.700430393,53.144042969,2.592803717,50.461742401,-9.804578781,63.084011078,0.152961656,58.384098053,-3.455174685,45.786701202,-7.418042183,46.817455292,country
country.00078.wav,661794,0.376360655,0.092832685,0.043354981,0.001088808,1144.717918604,327379.386679002,1443.970037849,163757.820481007,2223.115868801,1694290.077459430,0.049895697,0.001453735,0.000001240,0.002087217,-0.000013069,0.000346688,66.256009615,-302.395538330,7651.541992188,150.123107910,843.292175293,-3.701434612,771.151672363,26.948478699,290.389892578,-0.253995270,323.191955566,13.509344101,163.504684448,7.237615108,152.501785278,4.229458809,113.500244141,1.768670082,120.031234741,6.568505764,118.940750122,-0.499208003,82.102363586,7.897371292,80.998443604,1.324246764,65.621192932,0.476634383,71.161254883,0.094289549,61.807926178,-3.200732946,48.513259888,-1.825465679,47.115570068,0.878716767,48.096927643,0.586151361,63.109821320,-3.159454107,54.990943909,country
country.00079.wav,661794,0.310330927,0.085127100,0.115341187,0.001594260,963.490560165,284124.443332769,1235.415856710,259638.114618199,1754.423137054,1656584.522543390,0.045760601,0.000603443,0.000001296,0.011163850,-0.000014998,0.001200512,80.749511719,-229.038070679,5086.082031250,180.356338501,1433.859741211,4.526342869,724.231079102,24.161378860,302.972991943,1.097503781,450.018463135,4.004453659,174.523635864,-5.998278141,199.330474854,1.895649076,163.085556030,-13.127576828,114.445053101,0.019370850,209.155090332,-13.498176575,110.069931030,1.588267922,147.200592041,-13.411388397,93.934097290,-5.695300102,73.671218872,-7.594437122,60.857376099,-9.803870201,76.243041992,-3.776453972,81.260490417,-4.801566124,64.349510193,-4.711809158,59.268245697,-2.950048447,86.477142334,country
country.00080.wav,661794,0.387613505,0.084240898,0.153273433,0.002148447,2049.045781102,579035.069444737,2187.822669090,216564.984128646,4434.182802984,2862285.727752030,0.089361133,0.002113289,0.000002428,0.012799455,-0.000000858,0.005767131,99.384014423,-100.994308472,2957.242187500,111.633361816,818.150695801,-13.153434753,460.025909424,44.621353149,177.027847290,-5.950809479,200.633850098,29.347822189,135.165634155,-7.951810837,211.323516846,19.593694687,110.150520325,-22.441684723,86.475936890,17.266460419,97.223190308,-17.820220947,72.586029053,11.411718369,44.426101685,-12.460062027,54.967350006,1.645350337,48.703018188,-8.522619247,69.549797058,2.725283623,50.843509674,-7.291579247,59.971481323,4.880886555,45.511287689,-1.204028726,46.768066406,-1.300999880,41.687747955,country
country.00081.wav,661794,0.378440976,0.084188022,0.167886987,0.003283465,2102.328188839,395977.518458989,2152.765293800,111847.294541364,4418.120332439,1766258.816463490,0.101047784,0.002332565,-0.000000605,0.014218336,-0.000030182,0.008281948,89.102909483,-74.126426697,2211.796630859,107.600105286,574.882263184,-21.179626465,303.994201660,47.214420319,255.604507446,-5.977449894,224.812057495,17.787679672,117.519065857,-20.407306671,146.643981934,14.968517303,83.808532715,-15.963006973,117.024459839,15.740865707,80.984710693,-14.652679443,89.623458862,10.677683830,62.520011902,-10.131951332,73.425415039,4.446372986,53.305068970,-7.645864964,48.915451050,6.932895660,51.778797150,-9.009786606,49.108135223,4.172193050,50.236770630,-3.749639750,51.333599091,-3.590503216,33.897727966,country
country.00082.wav,661794,0.386030138,0.084276490,0.166588917,0.002362566,2253.352182533,316131.127874497,2261.535684129,87554.361414127,4799.422899144,1307765.934259230,0.106063147,0.002183997,-0.000003204,0.011414858,-0.000049573,0.009340440,117.453835227,-68.546936035,1460.056518555,101.354209900,491.229705811,-16.902631760,301.639495850,51.516368866,289.831970215,-10.247857094,184.865951538,20.066511154,150.983322144,-21.791742325,120.060539246,15.527233124,95.964973450,-18.792730331,97.992614746,16.348836899,100.785881042,-17.898853302,95.187759399,12.116652489,58.416160583,-13.198232651,63.062099457,3.888049841,65.063667297,-8.877084732,42.981239319,5.027820587,42.155052185,-9.822133064,52.438846588,6.537106991,40.100795746,-4.507072926,45.591220856,-1.806974411,29.562561035,country
country.00083.wav,661794,0.318536311,0.084574096,0.131058276,0.001821259,1436.075049186,299329.284954224,1729.670846214,159922.367370628,2924.277264447,1654152.431638990,0.059544633,0.000820968,0.000005379,0.012139627,-0.000016474,0.002882770,143.554687500,-148.502502441,3853.800048828,141.279632568,731.277770996,-15.892202377,484.308624268,44.664405823,279.256164551,0.999085069,237.045913696,13.659056664,111.560592651,-13.239484787,143.960632324,12.647836685,88.333267212,-11.701893806,112.034461975,12.156607628,107.009422302,-10.480563164,105.557594299,9.912003517,72.333778381,-5.066420555,64.415946960,1.347450018,74.031288147,-0.558098316,86.910125732,2.862679720,68.442100525,-8.091742516,66.161651611,2.111784697,47.748245239,-2.486035585,45.987430573,-4.434616089,54.315834045,country
country.00084.wav,661794,0.319836736,0.084800571,0.180695474,0.003431170,1964.842880149,273212.869258354,2036.382098489,86666.844606756,4059.142018471,1096801.071945520,0.092992843,0.001528460,-0.000005879,0.019880518,-0.000075684,0.007171330,86.132812500,-80.201110840,2345.143310547,108.208602905,516.413208008,-23.832515717,276.660797119,52.631996155,264.678680420,-6.411445618,196.016860962,15.065774918,136.037872314,-17.652093887,132.834152222,9.721558571,102.925621033,-16.176359177,100.248802185,8.915454865,121.575233459,-15.952364922,91.455505371,8.011224747,79.200141907,-10.704574585,72.614555359,4.566859245,82.653938293,-4.964309692,57.053134918,3.989123821,65.144462585,-9.808157921,68.392601013,2.682966232,53.483383179,-8.187677383,57.145217896,-5.235749245,42.789100647,country
country.00085.wav,661794,0.337893397,0.087252833,0.135495424,0.001885330,1596.307516028,278627.017045915,1853.316210959,101805.705362612,3291.440860191,1181595.064032140,0.069267586,0.001254110,-0.000005881,0.014321246,-0.000009508,0.002668274,73.828125000,-145.995269775,3175.351806641,124.626670837,629.657958984,-17.918321609,535.595886230,49.247871399,266.559204102,-0.155661359,231.562469482,22.779769897,149.463165283,-7.180612564,157.357208252,16.739627838,83.832359314,-9.713184357,179.921844482,15.430894852,97.812911987,-7.628090382,82.454025269,10.920392990,84.331405640,-3.449840784,80.014274597,5.424253464,74.053825378,-4.934613705,56.081527710,5.114318848,66.668197632,-8.047359467,75.022209167,2.645391941,53.849990845,-1.852184415,54.705471039,-3.417412758,77.737060547,country
country.00086.wav,661794,0.372219682,0.087887563,0.133639097,0.001739994,1879.400519904,280475.939371903,2085.515302410,116436.144758207,4031.413647857,1395763.498616580,0.078284739,0.000904626,-0.000000880,0.008998441,-0.000057649,0.004904347,117.453835227,-122.408004761,3961.579589844,111.479034424,717.148925781,-13.692518234,397.476470947,53.851543427,277.313323975,-2.666898251,222.772842407,19.697925568,194.552490234,-14.118525505,169.670623779,13.749604225,125.199218750,-14.021493912,112.957160950,14.629465103,97.569488525,-13.982924461,83.445762634,9.230215073,80.394874573,-10.549588203,74.487480164,3.010991096,81.056022644,-8.307832718,58.963775635,5.084007740,65.427986145,-9.631899834,71.766410828,4.327273846,66.645927429,-5.678127766,76.872375488,-1.657934308,69.950775146,country
country.00087.wav,661794,0.328503639,0.086301163,0.108626768,0.002738164,1591.292872477,331933.957883061,1806.873242316,126050.582306939,3162.882807968,1559610.339931170,0.073959693,0.001352291,0.000000813,0.009378953,-0.000022278,0.002496441,143.554687500,-170.807769775,5724.411621094,124.752342224,717.145324707,-19.224126816,584.883972168,39.204784393,374.200775146,-3.749623060,251.330291748,15.295649529,154.972030640,-12.963912964,125.874320984,8.524565697,85.054443359,-11.824913979,128.990402222,11.323733330,146.842788696,-13.772379875,70.405158997,3.108306408,114.833053589,-10.077925682,77.302642822,2.900702238,98.373138428,-5.476939201,53.830631256,2.537138939,93.286033630,-9.191259384,96.043678284,1.086065173,80.644905090,-3.570770502,66.350273132,-6.707164288,68.708389282,country
country.00088.wav,661794,0.353735685,0.083778188,0.152685195,0.002717810,1622.736351487,234048.997258849,1963.356614158,129809.058856530,3526.990454158,1474987.808301920,0.066050518,0.000693307,-0.000000187,0.016254952,-0.000038072,0.003968961,103.359375000,-121.932289124,3045.778808594,123.240432739,477.127990723,-8.487367630,516.586975098,51.601882935,220.940490723,-0.081878237,182.587753296,20.415292740,148.230102539,-11.876685143,127.893440247,16.255733490,88.414398193,-11.528150558,117.505172729,11.828813553,114.916282654,-8.078534126,88.645256042,9.130592346,55.993190765,-8.649565697,76.069374084,5.547992229,67.665649414,-5.714283466,72.516914368,3.957035065,74.533981323,-5.457430840,75.096725464,4.972629070,46.626918793,-3.045774460,68.116638184,-3.315416574,49.769081116,country
country.00089.wav,661794,0.322181731,0.090079628,0.104693964,0.002266842,1321.594969109,511255.929364049,1667.172895292,218505.975277554,2583.801184564,2381662.643718800,0.052491934,0.001249367,-0.000001796,0.009394553,-0.000055721,0.001658240,143.554687500,-205.047561646,5286.556640625,141.002685547,1019.984802246,-8.973265648,482.788574219,36.977928162,271.779632568,6.429158688,250.257492065,14.879154205,156.458389282,-4.315715790,201.736495972,12.230698586,148.614303589,-11.440385818,148.236587524,11.854239464,121.481338501,-7.894021511,101.220581055,9.913313866,117.879676819,-2.349644899,81.968711853,4.493207455,114.946647644,-5.004016876,94.460739136,3.149991274,91.918769836,-4.527203083,113.716003418,2.653756380,85.186592102,-3.113205671,75.849647522,-10.711281776,84.838157654,country
country.00090.wav,661794,0.371301889,0.081247486,0.147451356,0.002380821,1927.414343380,270776.248701592,1972.141441621,83082.909362103,3883.479043558,1039721.898281360,0.098996852,0.001745744,-0.000000222,0.012152992,0.000008429,0.005407208,135.999177632,-91.632667542,1766.310180664,115.850769043,578.032043457,-30.208360672,220.272048950,52.293109894,220.335708618,-5.016389370,239.223663330,16.967227936,100.565734863,-15.659035683,123.771041870,13.549748421,86.879165649,-12.757269859,96.840667725,15.972384453,91.225921631,-11.964476585,68.975746155,11.070455551,64.438430786,-9.953345299,61.383674622,2.099129200,61.040241241,-7.819921494,77.888717651,5.044384003,41.498451233,-7.286925793,62.891284943,3.051147461,49.622142792,-4.434996128,47.073402405,-2.230978727,41.055465698,country
country.00091.wav,661794,0.353435010,0.088515326,0.089504890,0.001769073,1563.328275079,374707.813387696,1779.124742216,142418.283133534,3233.777506888,1543844.971595180,0.064738239,0.001331418,-0.000003696,0.006360245,-0.000014909,0.001676013,117.453835227,-193.703842163,5069.180175781,125.574195862,731.877380371,-20.938472748,587.050170898,46.350379944,320.948913574,-2.690913677,364.067077637,12.839846611,277.223815918,-6.605611324,165.023345947,10.741081238,140.796615601,-10.902265549,118.003356934,6.133663177,131.871276855,-9.435060501,142.648300171,5.170075417,160.314987183,-3.657649040,82.823127747,0.334455669,108.569435120,-8.012644768,90.594581604,0.396542907,102.639549255,-6.529263496,97.721435547,1.179476023,83.445533752,0.724563956,68.235954285,-5.203117371,68.497482300,country
country.00092.wav,661794,0.370480210,0.080643065,0.176534295,0.000896962,2335.073289093,180623.725463262,2212.575874895,58735.640471074,4839.275145918,622600.379768417,0.121209306,0.001317560,-0.000001980,0.015968844,-0.000072571,0.006954921,161.499023438,-50.751819611,738.699707031,96.705162048,238.259277344,-24.317892075,185.305557251,66.080429077,140.857620239,-14.691866875,73.871444702,24.385982513,59.834842682,-21.024286270,85.642852783,12.462280273,67.551132202,-18.149168015,72.083786011,13.252157211,55.504550934,-12.808225632,45.090927124,9.793718338,44.157028198,-11.343370438,39.886604309,4.925225258,40.223022461,-7.853497505,45.243343353,5.744598866,37.597724915,-10.296608925,32.071609497,3.727537870,28.046333313,-3.235532761,34.132301331,0.384974450,30.333230972,country
